material,x,y,z,photons,electrons,SL,E
scintillator,8,11,45,True,True,True,True
scintillator,8,11,46,True,True,True,True
scintillator,8,11,47,True,True,True,True
scintillator,8,11,48,True,True,True,True
scintillator,8,11,49,True,True,True,True
scintillator,8,11,50,True,True,True,True
scintillator,8,11,51,True,True,True,True
scintillator,8,11,52,True,True,True,True
scintillator,8,11,53,True,True,True,True
scintillator,8,11,54,True,True,True,True
scintillator,8,11,55,True,True,True,True
scintillator,8,11,56,True,True,True,True
scintillator,8,11,57,True,True,True,True
scintillator,8,11,58,True,True,True,True
scintillator,8,11,59,True,True,True,True
scintillator,8,11,60,True,True,True,True
scintillator,8,11,61,True,True,True,True
scintillator,8,11,62,True,True,True,True
scintillator,8,11,63,True,True,True,True
scintillator,8,11,64,True,True,True,True
scintillator,8,11,65,True,True,True,True
scintillator,8,11,66,True,True,True,True
scintillator,9,0,0,True,True,True,True
scintillator,9,0,1,True,True,True,True
scintillator,9,0,2,True,True,True,True
scintillator,9,0,3,True,True,True,True
scintillator,9,0,4,True,True,True,True
scintillator,9,0,5,True,True,True,True
scintillator,9,0,6,True,True,True,True
scintillator,9,0,7,True,True,True,True
scintillator,9,0,8,True,True,True,True
scintillator,9,0,9,True,True,True,True
scintillator,9,0,10,True,True,True,True
scintillator,9,0,11,True,True,True,True
scintillator,9,0,12,True,True,True,True
scintillator,9,0,13,True,True,True,True
scintillator,9,0,14,True,True,True,True
scintillator,9,0,15,True,True,True,True
scintillator,9,0,16,True,True,True,True
scintillator,9,0,17,True,True,True,True
scintillator,9,0,18,True,True,True,True
scintillator,9,0,19,True,True,True,True
scintillator,9,0,20,True,True,True,True
scintillator,9,0,21,True,True,True,True
scintillator,9,0,22,True,True,True,True
scintillator,9,0,23,True,True,True,True
scintillator,9,0,24,True,True,True,True
scintillator,9,0,25,True,True,True,True
scintillator,9,0,26,True,True,True,True
scintillator,9,0,27,True,True,True,True
scintillator,9,0,28,True,True,True,True
scintillator,9,0,29,True,True,True,True
scintillator,9,0,30,True,True,True,True
scintillator,9,0,31,True,True,True,True
scintillator,9,0,32,True,True,True,True
scintillator,9,0,33,True,True,True,True
scintillator,9,0,34,True,True,True,True
scintillator,9,0,35,True,True,True,True
scintillator,9,0,36,True,True,True,True
scintillator,9,0,37,True,True,True,True
scintillator,9,0,38,True,True,True,True
scintillator,9,0,39,True,True,True,True
scintillator,9,0,40,True,True,True,True
scintillator,9,0,41,True,True,True,True
scintillator,9,0,42,True,True,True,True
scintillator,9,0,43,True,True,True,True
scintillator,9,0,44,True,True,True,True
scintillator,9,0,45,True,True,True,True
scintillator,9,0,46,True,True,True,True
scintillator,9,0,47,True,True,True,True
scintillator,9,0,48,True,True,True,True
scintillator,9,0,49,True,True,True,True
scintillator,9,0,50,True,True,True,True
scintillator,9,0,51,True,True,True,True
scintillator,9,0,52,True,True,True,True
scintillator,9,0,53,True,True,True,True
scintillator,9,0,54,True,True,True,True
scintillator,9,0,55,True,True,True,True
scintillator,9,0,56,True,True,True,True
scintillator,9,0,57,True,True,True,True
scintillator,9,0,58,True,True,True,True
scintillator,9,0,59,True,True,True,True
scintillator,9,0,60,True,True,True,True
scintillator,9,0,61,True,True,True,True
scintillator,9,0,62,True,True,True,True
scintillator,9,0,63,True,True,True,True
scintillator,9,0,64,True,True,True,True
scintillator,9,0,65,True,True,True,True
scintillator,9,0,66,True,True,True,True
scintillator,9,1,0,True,True,True,True
scintillator,9,1,1,True,True,True,True
scintillator,9,1,2,True,True,True,True
scintillator,9,1,3,True,True,True,True
scintillator,9,1,4,True,True,True,True
scintillator,9,1,5,True,True,True,True
scintillator,9,1,6,True,True,True,True
scintillator,9,1,7,True,True,True,True
scintillator,9,1,8,True,True,True,True
scintillator,9,1,9,True,True,True,True
scintillator,9,1,10,True,True,True,True
scintillator,9,1,11,True,True,True,True
scintillator,9,1,12,True,True,True,True
scintillator,9,1,13,True,True,True,True
scintillator,9,1,14,True,True,True,True
scintillator,9,1,15,True,True,True,True
scintillator,9,1,16,True,True,True,True
scintillator,9,1,17,True,True,True,True
scintillator,9,1,18,True,True,True,True
scintillator,9,1,19,True,True,True,True
scintillator,9,1,20,True,True,True,True
scintillator,9,1,21,True,True,True,True
scintillator,9,1,22,True,True,True,True
scintillator,9,1,23,True,True,True,True
scintillator,9,1,24,True,True,True,True
scintillator,9,1,25,True,True,True,True
scintillator,9,1,26,True,True,True,True
scintillator,9,1,27,True,True,True,True
scintillator,9,1,28,True,True,True,True
scintillator,9,1,29,True,True,True,True
scintillator,9,1,30,True,True,True,True
scintillator,9,1,31,True,True,True,True
scintillator,9,1,32,True,True,True,True
scintillator,9,1,33,True,True,True,True
scintillator,9,1,34,True,True,True,True
scintillator,9,1,35,True,True,True,True
scintillator,9,1,36,True,True,True,True
scintillator,9,1,37,True,True,True,True
scintillator,9,1,38,True,True,True,True
scintillator,9,1,39,True,True,True,True
scintillator,9,1,40,True,True,True,True
scintillator,9,1,41,True,True,True,True
scintillator,9,1,42,True,True,True,True
scintillator,9,1,43,True,True,True,True
scintillator,9,1,44,True,True,True,True
scintillator,9,1,45,True,True,True,True
scintillator,9,1,46,True,True,True,True
scintillator,9,1,47,True,True,True,True
scintillator,9,1,48,True,True,True,True
scintillator,9,1,49,True,True,True,True
scintillator,9,1,50,True,True,True,True
scintillator,9,1,51,True,True,True,True
scintillator,9,1,52,True,True,True,True
scintillator,9,1,53,True,True,True,True
scintillator,9,1,54,True,True,True,True
scintillator,9,1,55,True,True,True,True
scintillator,9,1,56,True,True,True,True
scintillator,9,1,57,True,True,True,True
scintillator,9,1,58,True,True,True,True
scintillator,9,1,59,True,True,True,True
scintillator,9,1,60,True,True,True,True
scintillator,9,1,61,True,True,True,True
scintillator,9,1,62,True,True,True,True
scintillator,9,1,63,True,True,True,True
scintillator,9,1,64,True,True,True,True
scintillator,9,1,65,True,True,True,True
scintillator,9,1,66,True,True,True,True
scintillator,9,2,0,True,True,True,True
scintillator,9,2,1,True,True,True,True
scintillator,9,2,2,True,True,True,True
scintillator,9,2,3,True,True,True,True
scintillator,9,2,4,True,True,True,True
scintillator,9,2,5,True,True,True,True
scintillator,9,2,6,True,True,True,True
scintillator,9,2,7,True,True,True,True
scintillator,9,2,8,True,True,True,True
scintillator,9,2,9,True,True,True,True
scintillator,9,2,10,True,True,True,True
scintillator,9,2,11,True,True,True,True
scintillator,9,2,12,True,True,True,True
scintillator,9,2,13,True,True,True,True
scintillator,9,2,14,True,True,True,True
scintillator,9,2,15,True,True,True,True
scintillator,9,2,16,True,True,True,True
scintillator,9,2,17,True,True,True,True
scintillator,9,2,18,True,True,True,True
scintillator,9,2,19,True,True,True,True
scintillator,9,2,20,True,True,True,True
scintillator,9,2,21,True,True,True,True
scintillator,9,2,22,True,True,True,True
scintillator,9,2,23,True,True,True,True
scintillator,9,2,24,True,True,True,True
scintillator,9,2,25,True,True,True,True
scintillator,9,2,26,True,True,True,True
scintillator,9,2,27,True,True,True,True
scintillator,9,2,28,True,True,True,True
scintillator,9,2,29,True,True,True,True
scintillator,9,2,30,True,True,True,True
scintillator,9,2,31,True,True,True,True
scintillator,9,2,32,True,True,True,True
scintillator,9,2,33,True,True,True,True
scintillator,9,2,34,True,True,True,True
scintillator,9,2,35,True,True,True,True
scintillator,9,2,36,True,True,True,True
scintillator,9,2,37,True,True,True,True
scintillator,9,2,38,True,True,True,True
scintillator,9,2,39,True,True,True,True
scintillator,9,2,40,True,True,True,True
scintillator,9,2,41,True,True,True,True
scintillator,9,2,42,True,True,True,True
scintillator,9,2,43,True,True,True,True
scintillator,9,2,44,True,True,True,True
scintillator,9,2,45,True,True,True,True
scintillator,9,2,46,True,True,True,True
scintillator,9,2,47,True,True,True,True
scintillator,9,2,48,True,True,True,True
scintillator,9,2,49,True,True,True,True
scintillator,9,2,50,True,True,True,True
scintillator,9,2,51,True,True,True,True
scintillator,9,2,52,True,True,True,True
scintillator,9,2,53,True,True,True,True
scintillator,9,2,54,True,True,True,True
scintillator,9,2,55,True,True,True,True
scintillator,9,2,56,True,True,True,True
scintillator,9,2,57,True,True,True,True
scintillator,9,2,58,True,True,True,True
scintillator,9,2,59,True,True,True,True
scintillator,9,2,60,True,True,True,True
scintillator,9,2,61,True,True,True,True
scintillator,9,2,62,True,True,True,True
scintillator,9,2,63,True,True,True,True
scintillator,9,2,64,True,True,True,True
scintillator,9,2,65,True,True,True,True
scintillator,9,2,66,True,True,True,True
scintillator,9,3,0,True,True,True,True
scintillator,9,3,1,True,True,True,True
scintillator,9,3,2,True,True,True,True
scintillator,9,3,3,True,True,True,True
scintillator,9,3,4,True,True,True,True
scintillator,9,3,5,True,True,True,True
scintillator,9,3,6,True,True,True,True
scintillator,9,3,7,True,True,True,True
scintillator,9,3,8,True,True,True,True
scintillator,9,3,9,True,True,True,True
scintillator,9,3,10,True,True,True,True
scintillator,9,3,11,True,True,True,True
scintillator,9,3,12,True,True,True,True
scintillator,9,3,13,True,True,True,True
scintillator,9,3,14,True,True,True,True
scintillator,9,3,15,True,True,True,True
scintillator,9,3,16,True,True,True,True
scintillator,9,3,17,True,True,True,True
scintillator,9,3,18,True,True,True,True
scintillator,9,3,19,True,True,True,True
scintillator,9,3,20,True,True,True,True
scintillator,9,3,21,True,True,True,True
scintillator,9,3,22,True,True,True,True
scintillator,9,3,23,True,True,True,True
scintillator,9,3,24,True,True,True,True
scintillator,9,3,25,True,True,True,True
scintillator,9,3,26,True,True,True,True
scintillator,9,3,27,True,True,True,True
scintillator,9,3,28,True,True,True,True
scintillator,9,3,29,True,True,True,True
scintillator,9,3,30,True,True,True,True
scintillator,9,3,31,True,True,True,True
scintillator,9,3,32,True,True,True,True
scintillator,9,3,33,True,True,True,True
scintillator,9,3,34,True,True,True,True
scintillator,9,3,35,True,True,True,True
scintillator,9,3,36,True,True,True,True
scintillator,9,3,37,True,True,True,True
scintillator,9,3,38,True,True,True,True
scintillator,9,3,39,True,True,True,True
scintillator,9,3,40,True,True,True,True
scintillator,9,3,41,True,True,True,True
scintillator,9,3,42,True,True,True,True
scintillator,9,3,43,True,True,True,True
scintillator,9,3,44,True,True,True,True
scintillator,9,3,45,True,True,True,True
scintillator,9,3,46,True,True,True,True
scintillator,9,3,47,True,True,True,True
scintillator,9,3,48,True,True,True,True
scintillator,9,3,49,True,True,True,True
scintillator,9,3,50,True,True,True,True
scintillator,9,3,51,True,True,True,True
scintillator,9,3,52,True,True,True,True
scintillator,9,3,53,True,True,True,True
scintillator,9,3,54,True,True,True,True
scintillator,9,3,55,True,True,True,True
scintillator,9,3,56,True,True,True,True
scintillator,9,3,57,True,True,True,True
scintillator,9,3,58,True,True,True,True
scintillator,9,3,59,True,True,True,True
scintillator,9,3,60,True,True,True,True
scintillator,9,3,61,True,True,True,True
scintillator,9,3,62,True,True,True,True
scintillator,9,3,63,True,True,True,True
scintillator,9,3,64,True,True,True,True
scintillator,9,3,65,True,True,True,True
scintillator,9,3,66,True,True,True,True
scintillator,9,4,0,True,True,True,True
scintillator,9,4,1,True,True,True,True
scintillator,9,4,2,True,True,True,True
scintillator,9,4,3,True,True,True,True
scintillator,9,4,4,True,True,True,True
scintillator,9,4,5,True,True,True,True
scintillator,9,4,6,True,True,True,True
scintillator,9,4,7,True,True,True,True
scintillator,9,4,8,True,True,True,True
scintillator,9,4,9,True,True,True,True
scintillator,9,4,10,True,True,True,True
scintillator,9,4,11,True,True,True,True
scintillator,9,4,12,True,True,True,True
scintillator,9,4,13,True,True,True,True
scintillator,9,4,14,True,True,True,True
scintillator,9,4,15,True,True,True,True
scintillator,9,4,16,True,True,True,True
scintillator,9,4,17,True,True,True,True
scintillator,9,4,18,True,True,True,True
scintillator,9,4,19,True,True,True,True
scintillator,9,4,20,True,True,True,True
scintillator,9,4,21,True,True,True,True
scintillator,9,4,22,True,True,True,True
scintillator,9,4,23,True,True,True,True
scintillator,9,4,24,True,True,True,True
scintillator,9,4,25,True,True,True,True
scintillator,9,4,26,True,True,True,True
scintillator,9,4,27,True,True,True,True
scintillator,9,4,28,True,True,True,True
scintillator,9,4,29,True,True,True,True
scintillator,9,4,30,True,True,True,True
scintillator,9,4,31,True,True,True,True
scintillator,9,4,32,True,True,True,True
scintillator,9,4,33,True,True,True,True
scintillator,9,4,34,True,True,True,True
scintillator,9,4,35,True,True,True,True
scintillator,9,4,36,True,True,True,True
scintillator,9,4,37,True,True,True,True
scintillator,9,4,38,True,True,True,True
scintillator,9,4,39,True,True,True,True
scintillator,9,4,40,True,True,True,True
scintillator,9,4,41,True,True,True,True
scintillator,9,4,42,True,True,True,True
scintillator,9,4,43,True,True,True,True
scintillator,9,4,44,True,True,True,True
scintillator,9,4,45,True,True,True,True
scintillator,9,4,46,True,True,True,True
scintillator,9,4,47,True,True,True,True
scintillator,9,4,48,True,True,True,True
scintillator,9,4,49,True,True,True,True
scintillator,9,4,50,True,True,True,True
scintillator,9,4,51,True,True,True,True
scintillator,9,4,52,True,True,True,True
scintillator,9,4,53,True,True,True,True
scintillator,9,4,54,True,True,True,True
scintillator,9,4,55,True,True,True,True
scintillator,9,4,56,True,True,True,True
scintillator,9,4,57,True,True,True,True
scintillator,9,4,58,True,True,True,True
scintillator,9,4,59,True,True,True,True
scintillator,9,4,60,True,True,True,True
scintillator,9,4,61,True,True,True,True
scintillator,9,4,62,True,True,True,True
scintillator,9,4,63,True,True,True,True
scintillator,9,4,64,True,True,True,True
scintillator,9,4,65,True,True,True,True
scintillator,9,4,66,True,True,True,True
scintillator,9,5,0,True,True,True,True
scintillator,9,5,1,True,True,True,True
scintillator,9,5,2,True,True,True,True
scintillator,9,5,3,True,True,True,True
scintillator,9,5,4,True,True,True,True
scintillator,9,5,5,True,True,True,True
scintillator,9,5,6,True,True,True,True
scintillator,9,5,7,True,True,True,True
scintillator,9,5,8,True,True,True,True
scintillator,9,5,9,True,True,True,True
scintillator,9,5,10,True,True,True,True
scintillator,9,5,11,True,True,True,True
scintillator,9,5,12,True,True,True,True
scintillator,9,5,13,True,True,True,True
scintillator,9,5,14,True,True,True,True
scintillator,9,5,15,True,True,True,True
scintillator,9,5,16,True,True,True,True
scintillator,9,5,17,True,True,True,True
scintillator,9,5,18,True,True,True,True
scintillator,9,5,19,True,True,True,True
scintillator,9,5,20,True,True,True,True
scintillator,9,5,21,True,True,True,True
scintillator,9,5,22,True,True,True,True
scintillator,9,5,23,True,True,True,True
scintillator,9,5,24,True,True,True,True
scintillator,9,5,25,True,True,True,True
scintillator,9,5,26,True,True,True,True
scintillator,9,5,27,True,True,True,True
scintillator,9,5,28,True,True,True,True
scintillator,9,5,29,True,True,True,True
scintillator,9,5,30,True,True,True,True
scintillator,9,5,31,True,True,True,True
scintillator,9,5,32,True,True,True,True
scintillator,9,5,33,True,True,True,True
